TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE,ADJ. BOX OFFICE
14208,tt0455596,The Librarian: Return to King Solomon's Mines,2006,"Action, Adventure, Comedy",6.2,03 Dec 2006,"Noah Wyle, Gabrielle Anwar, Bob Newhart, Jane Curtin",Nominated for 2 Primetime Emmys. Another 1 win & 4 nominations.,USA,"English, French, Arabic",,
14207,tt0412915,The Librarian: Quest for the Spear,2004,"Action, Adventure, Comedy",6.2,05 Dec 2004,"Noah Wyle, Sonya Walger, Bob Newhart, Kyle MacLachlan",7 nominations.,"USA, Germany","English, French, Latin, Mongolian, Portuguese",,
24200,tt0444628,Fay Grim,2006,"Action, Comedy, Thriller",6.3,27 Sep 2007,"Parker Posey, D.J. Mendel, Liam Aiken, Megan Gay",1 win & 2 nominations.,"USA, Germany, France","English, French",126242.0,162476.0
18902,tt0874423,Zoo,2007,Documentary,5.6,30 May 2008,"Coyote, Jenny Edwards, John Edwards, John Paulsen",1 win & 3 nominations.,USA,English,69032.0,84584.0
3489,tt0411061,88 Minutes,2007,"Crime, Drama, Mystery",5.9,18 Apr 2008,"Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman",3 nominations.,"USA, Germany, Canada",English,16930884.0,20745254.0
10063,tt0455362,The Breed,2006,"Comedy, Horror, Thriller",5.1,19 Oct 2007,"Michelle Rodriguez, Oliver Hudson, Taryn Manning, Eric Lively",,"Germany, South Africa, USA",English,1675484.0,2156386.0
13979,tt0499455,Day Night Day Night,2006,"Crime, Drama, Thriller",6.2,04 Apr 2007,"Luisa Williams, Josh Philip Weinstein, Gareth Saxe, Nyambi Nyambi",6 wins & 7 nominations.,"USA, Germany, France",English,31777.0,40897.0
298,tt0496806,Ocean's Thirteen,2007,"Crime, Thriller",6.9,08 Jun 2007,"George Clooney, Brad Pitt, Matt Damon, Michael Mantell",1 win & 5 nominations.,USA,"English, French, Spanish",117144465.0,143536023.0
18206,tt0472259,Alone with Her,2006,"Crime, Drama, Thriller",6.1,04 Jul 2008,"Colin Hanks, Ana Claudia Talancón, Jordana Spiro, Jonathon Trent",,USA,"English, Spanish",10018.0,12893.0
1691,tt0498353,Hostel: Part II,2007,Horror,5.4,08 Jun 2007,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",5 nominations.,"USA, Czech Republic, Italy, Iceland, Slovakia","English, Slovak, Italian, Czech",17544812.0,21497494.0
1990,tt0842929,Paranoid Park,2007,"Crime, Drama, Mystery",6.7,24 Oct 2007,"Gabe Nevins, Daniel Liu, Jake Miller, Taylor Momsen",5 wins & 10 nominations.,"France, USA",English,486021.0,595517.0
9408,tt0423294,Surf's Up,2007,"Animation, Comedy, Family",6.7,08 Jun 2007,"Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder",Nominated for 1 Oscar. Another 2 wins & 18 nominations.,USA,English,58867694.0,72130037.0
1979,tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,"Action, Adventure, Fantasy",5.6,15 Jun 2007,"Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis",2 wins & 14 nominations.,"USA, Germany, UK","English, Japanese, Chinese, Arabic",131920333.0,161640756.0
14043,tt0479500,Nancy Drew,2007,"Comedy, Crime, Family",5.9,15 Jun 2007,"Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot",7 nominations.,USA,English,25584685.0,31348676.0
45664,tt0487092,Who the #$&% Is Jackson Pollock?,2006,Documentary,7.1,09 Nov 2006,"Teri Horton, Tod M. Volpe, Ben Heller, Nick Carone",,USA,English,,
1991,tt1028528,Death Proof,2007,Thriller,7.1,31 May 2007,"Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito",6 nominations.,USA,English,25037897.0,30678702.0
9952,tt0462504,Rescue Dawn,2006,"Adventure, Biography, Drama",7.3,27 Jul 2007,"Christian Bale, Zach Grenier, Marshall Bell, Toby Huss",1 win & 6 nominations.,"USA, Luxembourg","English, Lao, Vietnamese",5484375.0,7058516.0
17035,tt0405163,The Amateurs,2005,Comedy,6.3,28 Apr 2006,"Jeff Bridges, Tim Blake Nelson, Joe Pantoliano, Ted Danson",,"USA, Germany",English,15090.0,19845.0
17320,tt0473709,The TV Set,2006,"Comedy, Drama",6.6,28 Apr 2006,"David Duchovny, Sigourney Weaver, Ioan Gruffudd, Judy Greer",1 nomination.,USA,English,265550.0,341768.0
9724,tt0407998,The Mistress of Spices,2005,"Drama, Romance",5.5,21 Apr 2006,"Aishwarya Rai Bachchan, Dylan McDermott, Nitin Ganatra, Adewale Akinnuoye-Agbaje",,"USA, UK, Isle Of Man, India",English,,
13120,tt0989000,In Search of a Midnight Kiss,2007,"Comedy, Romance",7.3,01 Aug 2008,"Scoot McNairy, Sara Simmonds, Brian McGuire, Kathleen Luong",4 wins.,USA,English,172177.0,210966.0
11211,tt0490822,Bring It On: All or Nothing,2006,"Comedy, Sport",5.7,08 Aug 2006,"Hayden Panettiere, Jake McDorman, JoJo Wright, Emme Rylan",1 nomination.,USA,English,,
54934,tt0105508,Swoon,1992,"Crime, Drama",6.8,25 Sep 1992,"Daniel Schlachet, Craig Chester, Ron Vawter, Michael Kirby",6 wins & 6 nominations.,USA,English,340147.0,690949.0
28666,tt0217894,The Woman Chaser,1999,Comedy,7.2,08 Oct 1999,"Patrick Warburton, Eugene Roche, Ron Morgan, Emily Newman",2 wins & 2 nominations.,USA,English,110720.0,183734.0
266525,tt0103640,Alan & Naomi,1992,"Drama, Family",6.8,31 Jan 1992,"Lukas Haas, Vanessa Zaoui, Michael Gross, Amy Aquino",1 win & 1 nomination.,USA,English,259311.0,526744.0
37985,tt0446055,The Trials of Darryl Hunt,2006,"Documentary, Crime",7.7,01 Jan 2006,"Evelyn Jefferson, Fred Flagler, John Reeves, Mary Anne Sheboy",6 wins & 4 nominations.,USA,English,1111.0,1429.0
2359,tt0386032,Sicko,2007,"Documentary, Drama",8.0,03 Jul 2007,"Michael Moore, Tucker Albrizzi, Tony Benn, George W. Bush",Nominated for 1 Oscar. Another 14 wins & 14 nominations.,USA,"English, French, Spanish, Russian",24530513.0,30057009.0
25150,tt0488953,Awesome; I Fuckin' Shot That!,2006,"Documentary, Music",7.5,31 Mar 2006,"Mike D, Adam Horovitz, Adam Yauch, Mix Master Mike",,USA,English,161351.0,207662.0
1988,tt0829459,A Mighty Heart,2007,"Biography, Drama, History",6.7,22 Jun 2007,"Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal",Nominated for 1 Golden Globe. Another 4 wins & 17 nominations.,"USA, UK","English, French, Urdu, Arabic",9172810.0,11239358.0
3021,tt0450385,1408,2007,"Fantasy, Horror",6.8,22 Jun 2007,"John Cusack, Paul Birchard, Margot Leicester, Walter Lewis",4 wins & 9 nominations.,USA,English,71975611.0,88191046.0
2196,tt0795368,Death at a Funeral,2007,Comedy,7.4,07 Sep 2007,"Matthew Macfadyen, Keeley Hawes, Andy Nyman, Ewen Bremner",2 wins & 2 nominations.,"USA, Germany, UK, Netherlands",English,8579684.0,10512606.0
1571,tt0337978,Live Free or Die Hard,2007,"Action, Adventure, Thriller",7.2,27 Jun 2007,"Bruce Willis, Timothy Olyphant, Justin Long, Maggie Q",3 wins & 16 nominations.,"USA, UK","English, Italian, French",134520804.0,164827089.0
2959,tt0762114,License to Wed,2007,"Comedy, Romance",5.3,03 Jul 2007,"Robin Williams, Mandy Moore, John Krasinski, Eric Christian Olsen",1 nomination.,"USA, Australia",English,43792641.0,53658715.0
6022,tt0765447,Evening,2007,"Drama, Romance",6.6,29 Jun 2007,"Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson",2 nominations.,"USA, Germany",English,12406646.0,15201747.0
2698,tt0413099,Evan Almighty,2007,"Comedy, Family, Fantasy",5.4,22 Jun 2007,"Steve Carell, Morgan Freeman, Lauren Graham, Johnny Simmons",2 wins & 11 nominations.,USA,English,100289690.0,122884024.0
1858,tt0418279,Transformers,2007,"Action, Adventure, Sci-Fi",7.1,03 Jul 2007,"Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson",Nominated for 3 Oscars. Another 19 wins & 40 nominations.,USA,"English, Spanish",318759914.0,390573557.0
14125,tt0374563,Captivity,2007,"Crime, Mystery, Thriller",4.7,13 Jul 2007,"Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince, Michael Harney",1 win & 4 nominations.,"USA, Russia",English,2626800.0,3218593.0
675,tt0373889,Harry Potter and the Order of the Phoenix,2007,"Adventure, Family, Fantasy",7.5,11 Jul 2007,"Daniel Radcliffe, Harry Melling, Jason Boyd, Richard Macklin",Nominated for 2 BAFTA Film Awards. Another 14 wins & 39 nominations.,"UK, USA",English,292000866.0,357785944.0
3563,tt0762107,I Now Pronounce You Chuck & Larry,2007,"Comedy, Romance",6.0,20 Jul 2007,"Adam Sandler, Kevin James, Jessica Biel, Dan Aykroyd",14 nominations.,USA,English,119684970.0,146648880.0
16083,tt0432289,First Snow,2006,"Drama, Thriller",6.3,23 Mar 2007,"Guy Pearce, Steven Michael Quezada, J.K. Simmons, Nicholas Ballas",1 nomination.,"Germany, USA",English,382267.0,491986.0
27683,tt0469689,The Last Time,2006,"Comedy, Drama, Thriller",6.2,24 Aug 2007,"Michael Keaton, Brendan Fraser, Amber Valletta, Daniel Stern",,USA,English,,
4688,tt0445922,Across the Universe,2007,"Drama, Fantasy, Musical",7.4,12 Oct 2007,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",Nominated for 1 Oscar. Another 2 wins & 16 nominations.,"USA, UK",English,24343673.0,29828076.0
13337,tt0772157,Broken English,2007,"Comedy, Drama, Romance",6.4,16 Jul 2008,"Parker Posey, Drea de Matteo, Tim Guinee, Gena Rowlands",1 win & 6 nominations.,"USA, France, Japan","English, French",955625.0,1170918.0
27359,tt0443455,Brand Upon the Brain!,2006,"Comedy, Fantasy",7.5,24 Sep 2008,"Gretchen Krich, Sullivan Brown, Maya Lawson, Katherine E. Scharhon",2 nominations.,"Canada, USA",English,227064.0,292236.0
101897,tt0101500,Boris and Natasha,1992,"Action, Comedy",4.5,17 Apr 1992,"Sally Kellerman, Dave Thomas, Andrea Martin, John Calvin",,USA,English,,
18632,tt0796314,A Dog's Breakfast,2007,Comedy,7.0,03 Mar 2007,"David Hewlett, Mars the Dog, Kate Hewlett, Paul McGillion",1 nomination.,"Canada, USA",English,,
32444,tt0398963,Dorian Blues,2004,"Comedy, Drama, Romance",6.9,28 Sep 2006,"Michael McMillian, Lea Coco, Steve Fletcher, Mo Quigley",13 wins.,USA,English,71469.0,97018.0
7547,tt0457308,Come Early Morning,2006,"Drama, Romance",6.2,31 Aug 2007,"Ashley Judd, Jason T. Davis, Richard Lee Crow, Laura Prepon",2 wins & 1 nomination.,USA,English,117560.0,151302.0
10074,tt0787475,Hot Rod,2007,Comedy,6.7,03 Aug 2007,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",1 win & 1 nomination.,USA,English,13920741.0,17056954.0
2270,tt0486655,Stardust,2007,"Adventure, Family, Fantasy",7.7,10 Aug 2007,"Ian McKellen, Bimbo Hart, Alastair MacIntosh, David Kelly",5 wins & 7 nominations.,"UK, USA, Iceland",English,38345403.0,46984265.0
15581,tt0785077,Who's Your Caddy?,2007,"Comedy, Sport",2.1,27 Jul 2007,"Mick Partridge, Big Boi, Faizon Love, Sherri Shepherd",1 win & 1 nomination.,USA,English,5694308.0,6977182.0
14219,tt0461703,Skinwalkers,2006,"Action, Fantasy, Horror",4.6,10 Aug 2007,"Jason Behr, Elias Koteas, Rhona Mitra, Natassia Malthe",,"Canada, USA, Germany",English,1018965.0,1311431.0
35,tt0462538,The Simpsons Movie,2007,"Animation, Adventure, Comedy",7.4,27 Jul 2007,"Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith",Nominated for 1 Golden Globe. Another 4 wins & 32 nominations.,USA,English,183132370.0,224390389.0
5857,tt0897361,I Know Who Killed Me,2007,"Mystery, Thriller",3.6,27 Jul 2007,"Bonnie Aarons, Lindsay Lohan, Michael Adler, Julia Ormond",8 wins & 4 nominations.,USA,English,7233485.0,8863121.0
3638,tt0481141,No Reservations,2007,"Comedy, Drama, Romance",6.3,27 Jul 2007,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson",1 nomination.,USA,English,43097652.0,52807152.0
6589,tt0467110,Underdog,2007,"Action, Adventure, Comedy",4.8,03 Aug 2007,"Jason Lee, Peter Dinklage, Jim Belushi, Patrick Warburton",3 nominations.,USA,English,43751706.0,53608558.0
8669,tt0423977,Charlie Bartlett,2007,"Comedy, Drama, Romance",7.0,22 Feb 2008,"Anton Yelchin, Robert Downey Jr., Hope Davis, Kat Dennings",1 win.,USA,English,3950294.0,4840258.0
15934,tt0458522,El cantante,2006,"Biography, Drama, Music",5.5,03 Aug 2007,"Marc Anthony, Jennifer Lopez, John Ortiz, Manny Perez",,USA,"Spanish, English",7556004.0,9724750.0
2503,tt0440963,The Bourne Ultimatum,2007,"Action, Mystery, Thriller",8.1,03 Aug 2007,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn",Won 3 Oscars. Another 25 wins & 38 nominations.,"USA, Germany","English, French, Arabic, Russian, Spanish",227137090.0,278308963.0
14123,tt0804452,Bratz,2007,"Comedy, Family, Music",2.9,03 Aug 2007,"Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye",5 nominations.,USA,"English, Spanish",10005534.0,12259687.0
155386,tt0439810,La sierra,2005,Documentary,7.7,22 Jan 2005,"Edison Flores, Jesús Martínez, Cielo Muñoz",1 win & 2 nominations.,"Colombia, USA","Spanish, English",,
8141,tt0796375,You Kill Me,2007,"Comedy, Crime, Romance",6.5,13 Jul 2007,"Ben Kingsley, Téa Leoni, Luke Wilson, Dennis Farina",1 win & 3 nominations.,USA,English,2426851.0,2973597.0
59995,tt0430768,Wild Tigers I Have Known,2006,Drama,6.2,25 May 2007,"Malcolm Stumpf, Patrick White, Max Paradise, Fairuza Balk",2 wins & 2 nominations.,USA,English,9089.0,11697.0
54546,tt0478116,China Blue,2005,Documentary,7.6,27 Sep 2008,,1 win.,USA,"Cantonese, English, Mandarin",,
8363,tt0829482,Superbad,2007,Comedy,7.6,17 Aug 2007,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader",10 wins & 24 nominations.,USA,English,121463226.0,148827760.0
4658,tt0488508,Arctic Tale,2007,"Documentary, Family",7.0,17 Aug 2007,"Queen Latifah, Katrina Agate, Zain Ali, Preston Bailey",1 win.,USA,English,833308.0,1021044.0
5956,tt0808331,Joshua,2007,"Drama, Horror, Thriller",5.9,13 Jul 2007,"Sam Rockwell, Vera Farmiga, Celia Weston, Dallas Roberts",5 wins & 6 nominations.,USA,English,478492.0,586291.0
6535,tt0796368,Talk to Me,2007,"Biography, Drama, History",7.4,03 Aug 2007,"Don Cheadle, Chiwetel Ejiofor, Bruce McFee, Mike Epps",9 wins & 13 nominations.,USA,English,4472823.0,5480508.0
9847,tt0760187,The Tripper,2006,"Comedy, Horror",5.1,13 Oct 2006,"David Arquette, Richmond Arquette, Courteney Cox, China Crawford",1 nomination.,USA,English,20840.0,26821.0
23495,tt0775566,The War Tapes,2006,"Documentary, War",7.4,29 Apr 2006,"Zack Bazzi, Duncan Domey, Ben Flanders, Mike Moriarty",2 wins & 1 nomination.,USA,"English, Arabic",254190.0,327148.0
13074,tt0416185,Resurrecting the Champ,2007,"Drama, Sport",6.7,24 Aug 2007,"Samuel L. Jackson, Josh Hartnett, Kathryn Morris, Dakota Goyo",2 nominations.,USA,English,3169424.0,3883465.0
17274,tt0825225,American Pastime,2007,"Drama, Romance, Sport",6.8,14 May 2007,"Aaron Yoo, Olesya Rulin, Carlton Bluford, Sami Roe",1 win.,USA,English,,
5174,tt0293564,Rush Hour 3,2007,"Action, Comedy, Crime",6.2,10 Aug 2007,"Chris Tucker, Jackie Chan, Max von Sydow, Hiroyuki Sanada",9 nominations.,"USA, Germany","English, French, Japanese, Mandarin, Latin",140080850.0,171639762.0
28742,tt0103595,1991: The Year Punk Broke,1992,"Documentary, History, Music",7.5,20 Nov 1992,"Sonic Youth, Kim Gordon, Lee Ranaldo, Steve Shelley",,USA,English,,
9750,tt0424823,Balls of Fury,2007,"Comedy, Crime, Sport",5.3,29 Aug 2007,"Dan Fogler, Christopher Walken, George Lopez, Maggie Q",,USA,"English, Mandarin",32878486.0,40285703.0
10760,tt0815244,Sydney White,2007,"Comedy, Romance",6.3,21 Sep 2007,"Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter",,USA,English,11702090.0,14338462.0
4349,tt0431197,The Kingdom,2007,"Action, Drama, Thriller",7.1,28 Sep 2007,"Jamie Foxx, Chris Cooper, Jennifer Garner, Jason Bateman",5 nominations.,"USA, Germany","English, Arabic",47456450.0,58147946.0
14223,tt0486051,Wind Chill,2007,"Drama, Horror, Thriller",5.9,03 Aug 2007,"Emily Blunt, Ashton Holmes, Martin Donovan, Ned Bellamy",,"USA, UK",English,20146.0,24684.0
13068,tt0477078,Rocket Science,2007,"Comedy, Drama",6.7,28 Sep 2007,"Nicholas D'Agosto, Anna Kendrick, Utkarsh Ambudkar, Candace Hammer",2 wins & 7 nominations.,USA,English,712391.0,872886.0
9561,tt0863037,Terrorstorm,2006,Documentary,7.7,24 Jun 2006,"Alex Jones, Ray McGovern, Cindy Sheehan, Steven E. Jones",,USA,English,,
14144,tt0462244,Daddy Day Camp,2007,"Comedy, Family",2.9,08 Aug 2007,"Cuba Gooding Jr., Lochlyn Munro, Richard Gant, Tamala Jones",1 win & 5 nominations.,USA,English,13235267.0,16217049.0
4858,tt0427392,The Invasion,2007,"Sci-Fi, Thriller",5.9,17 Aug 2007,"Nicole Kidman, Daniel Craig, Jeremy Northam, Jackson Bond",1 win & 1 nomination.,"USA, Australia","English, Russian",15071514.0,18466985.0
10431,tt0499556,War,2007,"Action, Crime, Thriller",6.3,24 Aug 2007,"Jet Li, Jason Statham, John Lone, Devon Aoki",,"USA, Canada","English, Mandarin, Japanese, Cantonese",22466994.0,27528598.0
15156,tt0775488,Illegal Tender,2007,"Crime, Drama, Thriller",5.5,24 Aug 2007,"Michael Philip Del Rio, Samuel Molina, Rick Sepulveda, Manny Perez",3 nominations.,USA,English,3054430.0,3742564.0
12435,tt0489237,The Nanny Diaries,2007,"Comedy, Drama, Romance",6.2,24 Aug 2007,"Scarlett Johansson, Donna Murphy, John Henry Cox, Alicia Keys",2 nominations.,USA,"English, French",25925170.0,31765869.0
2082,tt0373883,Halloween,2007,Horror,6.1,31 Aug 2007,"Malcolm McDowell, Brad Dourif, Tyler Mane, Daeg Faerch",1 win & 2 nominations.,USA,English,58267261.0,71394332.0
11835,tt0804461,Death Sentence,2007,"Action, Crime, Thriller",6.8,31 Aug 2007,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett",3 nominations.,USA,English,9525276.0,11671232.0
13958,tt0923752,The King of Kong: A Fistful of Quarters,2007,"Documentary, Biography, Sport",8.2,28 Feb 2008,"Steve Wiebe, Mark Alpiger, Adam Wood, Walter Day",9 wins & 10 nominations.,USA,English,674925.0,826979.0
81700,tt0377972,The Wool Cap,2004,Drama,7.3,21 Nov 2004,"William H. Macy, Ned Beatty, Keke Palmer, Don Rickles",Nominated for 1 Golden Globe. Another 14 nominations.,USA,English,,
10961,tt0437857,Behind the Mask: The Rise of Leslie Vernon,2006,"Comedy, Horror, Thriller",6.8,13 Oct 2006,"Nathan Baesel, Angela Goethals, Robert Englund, Scott Wilson",5 wins & 3 nominations.,USA,English,38500.0,49550.0
10071,tt0784972,The Brothers Solomon,2007,Comedy,5.3,07 Sep 2007,"Will Arnett, Will Forte, Chi McBride, Kristen Wiig",1 win.,USA,English,900926.0,1103896.0
4351,tt0445935,Bordertown,2006,"Crime, Drama, Mystery",6.1,22 Feb 2007,"Maya Zapata, Irineo Alvarez, Rene Rivera, Jennifer Lopez",1 nomination.,USA,"English, Spanish",,
12994,tt0810988,The Nines,2007,"Drama, Fantasy, Mystery",6.4,30 Nov 2007,"Ryan Reynolds, Melissa McCarthy, Hope Davis, Elle Fanning",2 nominations.,USA,"English, American Sign Language, Spanish, Latin",62745.0,76880.0
53975,tt0421143,A New Wave,2006,"Action, Crime",4.8,21 Aug 2007,"Andrew Keegan, Lacey Chabert, John Krasinski, Dean Edwards",,USA,English,,
13501,tt0484111,The Good Night,2007,"Comedy, Drama, Fantasy",5.9,18 Jan 2008,"Keith Allen, Steffan Boje, Penélope Cruz, Danny DeVito",1 nomination.,"USA, UK, Germany","English, Italian",20380.0,24971.0
84242,tt0462721,Stories of Lost Souls,2005,"Comedy, Drama, Thriller",5.7,,"Jason 'Wee Man' Acuña, Naomi Allisstone, William Ash, Nicholas Audsley",,"USA, UK",English,,
1992,tt1077258,Planet Terror,2007,"Action, Comedy, Horror",7.1,21 Jun 2007,"Rose McGowan, Freddy Rodríguez, Josh Brolin, Marley Shelton",2 nominations.,USA,English,,
5176,tt0381849,3:10 to Yuma,2007,"Adventure, Crime, Drama",7.7,07 Sep 2007,"Russell Crowe, Christian Bale, Logan Lerman, Dallas Roberts",Nominated for 2 Oscars. Another 3 wins & 30 nominations.,USA,"English, Chinese",53574088.0,65643831.0
4141,tt0465602,Shoot 'Em Up,2007,"Action, Comedy, Crime",6.7,07 Sep 2007,"Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",3 nominations.,USA,"English, Italian",12796824.0,15679829.0
13173,tt0811106,The Ten,2007,"Comedy, Romance",5.0,25 Apr 2008,"Paul Rudd, Adam Brody, Jon Hamm, Winona Ryder",1 nomination.,USA,"English, Spanish",766487.0,939169.0
14348,tt0346952,An Evening with Kevin Smith,2002,"Comedy, Documentary",8.4,17 Dec 2002,"Kevin Smith, Jason Mewes, Scott Mosier, Anthony Snitzer",,USA,English,,
14786,tt0116441,Gotti,1996,"Biography, Crime, Drama",7.3,17 Aug 1996,"Armand Assante, William Forsythe, Richard C. Sarafian, Frank Vincent",Nominated for 3 Golden Globes. Another 3 wins & 16 nominations.,"USA, Canada",English,,
19583,tt0401420,Fierce People,2005,"Drama, Thriller",6.6,30 Nov 2007,"Diane Lane, Anton Yelchin, Donald Sutherland, Chris Evans",,"USA, Canada","English, Tagalog",85410.0,112325.0
4347,tt0783233,Atonement,2007,"Drama, Mystery, Romance",7.8,11 Jan 2008,"Saoirse Ronan, Ailidh Mackay, Brenda Blethyn, Julia West",Won 1 Oscar. Another 49 wins & 145 nominations.,"UK, France, USA","English, French",50921738.0,62393931.0
12901,tt0912593,No End in Sight,2007,"Documentary, War",8.3,22 Jan 2007,"Campbell Scott, Gerald Burke, Ali Fadhil, Omar Fekeiki",Nominated for 1 Oscar. Another 12 wins & 18 nominations.,USA,"English, Arabic",1430185.0,1752392.0
13722,tt0427528,Mercenary for Justice,2006,"Action, Drama, Thriller",4.2,25 Apr 2006,"Steven Seagal, Jacqueline Lord, Roger Guenveur Smith, Luke Goss",,"Aruba, USA, South Africa",English,,
4413,tt0476964,The Brave One,2007,"Crime, Drama, Thriller",6.8,14 Sep 2007,"Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews",Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,USA,English,36789772.0,45078165.0
6973,tt0478134,In the Valley of Elah,2007,"Crime, Drama, Mystery",7.2,28 Sep 2007,"Tommy Lee Jones, Charlize Theron, Jason Patric, Susan Sarandon",Nominated for 1 Oscar. Another 2 wins & 17 nominations.,USA,English,6777589.0,8304516.0
