TMDB ID,IMDB ID,TITLE,RELEASED,YEAR,GENRE,RATING,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE
23827,tt1179904,Paranormal Activity,16 Oct 2009,2007,"Horror, Mystery, Thriller",6.3,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong",3 wins & 11 nominations.,USA,English,107901736.0
14579,tt0875705,Lake City,25 Apr 2008,2008,"Crime, Drama",6.0,"Sissy Spacek, Jason Davis, Alina Phelan, Cheryl Fare",1 nomination.,USA,English,
16194,tt0996966,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",28 Aug 2008,2008,Documentary,7.7,"Phillip Adams, Glory Annen, Christine Amor, Victoria Anoux",1 win & 1 nomination.,"Australia, USA",English,19368.0
25112,tt1153690,Ballast,19 Jan 2008,2008,Drama,7.0,"Micheal J. Smith Sr., JimMyron Ross, Tarra Riggs, Johnny McPhail",16 wins & 21 nominations.,USA,English,100000.0
20178,tt1262981,World's Greatest Dad,24 Sep 2010,2009,"Comedy, Drama",6.9,"Robin Williams, Daryl Sabara, Morgan Murphy, Naomi Glick",1 nomination.,USA,English,166467.0
22074,tt1232207,Capitalism: A Love Story,02 Oct 2009,2009,"Documentary, Crime, News",7.4,"William Black, Jimmy Carter, Elijah Cummings, Baron Hill",4 wins & 12 nominations.,USA,"English, Russian, Spanish",14342792.0
23128,tt1313104,The Cove,07 Aug 2009,2009,"Documentary, Crime",8.5,"Richard O'Barry, Louie Psihoyos, Hardy Jones, Michael Illiff",Won 1 Oscar. Another 39 wins & 17 nominations.,USA,"English, Japanese",619467.0
12573,tt1019452,A Serious Man,06 Nov 2009,2009,"Comedy, Drama",7.0,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick",Nominated for 2 Oscars. Another 17 wins & 70 nominations.,"USA, UK, France","English, Yiddish, Hebrew",9190525.0
28053,tt1174730,City Island,30 Apr 2010,2009,"Comedy, Drama, Romance",7.4,"Andy Garcia, Julianna Margulies, Steven Strait, Emily Mortimer",3 wins & 4 nominations.,USA,English,6670712.0
24869,tt1071804,Ink,23 Jan 2009,2009,"Action, Drama, Fantasy",7.0,"Christopher Soren Kelly, Quinn Hunchar, Jessica Duffy, Jennifer Batter",1 win & 1 nomination.,USA,English,
21398,tt1220213,Grace,07 Nov 2009,2009,"Drama, Horror, Thriller",5.2,"Jordan Ladd, Stephen Park, Gabrielle Rose, Serge Houde",2 wins & 5 nominations.,"USA, Canada",English,6174.0
23127,tt0419724,The Haunted World of El Superbeasto,12 Sep 2009,2009,"Animation, Action, Comedy",6.0,"Joe Alaskey, Ken Foree, Sheri Moon Zombie, Tom Papa",,USA,English,
23202,tt0862856,Trick 'r Treat,09 Dec 2007,2007,"Horror, Thriller",6.8,"Dylan Baker, Rochelle Aytes, Quinn Lord, Lauren Lee Smith",6 wins & 6 nominations.,USA,English,
24001,tt0907676,The Hills Run Red,29 Sep 2009,2009,"Horror, Thriller",5.5,"Sophie Monk, Tad Hilgenbrink, William Sadler, Janet Montgomery",1 nomination.,USA,English,
22798,tt1172233,Whip It,02 Oct 2009,2009,"Drama, Sport",6.9,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch",8 nominations.,USA,English,13000000.0
23082,tt1058017,The Invention of Lying,02 Oct 2009,2009,"Comedy, Fantasy, Romance",6.4,"Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K.",1 nomination.,USA,English,18439082.0
19959,tt0986263,Surrogates,25 Sep 2009,2009,"Action, Sci-Fi, Thriller",6.3,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe",,USA,English,38542418.0
18065,tt1097013,Next Day Air,08 May 2009,2009,"Action, Comedy, Crime",5.9,"Donald Faison, Mike Epps, Wood Harris, Omari Hardwick",,USA,"English, French",10017041.0
19908,tt1156398,Zombieland,02 Oct 2009,2009,"Adventure, Comedy, Horror",7.7,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin",9 wins & 28 nominations.,USA,English,75590286.0
28665,tt1016075,Fame,25 Sep 2009,2009,"Comedy, Drama, Musical",5.0,"Kay Panabaker, Walter Perez, Naturi Naughton, Asher Monroe",1 nomination.,USA,English,22429956.0
23044,tt1331025,The September Issue,25 Sep 2009,2009,Documentary,7.0,"Thakoon Panichgul, André Leon Talley, Grace Coddington, Anna Wintour",2 wins & 5 nominations.,USA,English,3670036.0
54191,tt0102638,Paris Trout,20 Apr 1991,1991,Drama,6.5,"Dennis Hopper, Barbara Hershey, Ed Harris, Ray McKinnon",Nominated for 5 Primetime Emmys. Another 2 wins & 2 nominations.,USA,English,
18176,tt1018818,Assassination of a High School President,08 Apr 2010,2008,"Comedy, Crime, Mystery",6.3,"Mischa Barton, Reece Thompson, Bruce Willis, Michael Rapaport",,USA,English,
23532,tt1038971,How to Be a Serial Killer,15 Nov 2008,2008,"Comedy, Crime, Horror",5.6,"Dameon Clarke, Matthew Gray Gubler, Laura Regan, George Wyner",2 wins.,USA,English,899.0
26688,tt1232783,Sorority Row,11 Sep 2009,2009,"Horror, Mystery",5.1,"Teri Andrez, Adam Barrie, Megan Wolfley, Robert Belushi",2 nominations.,USA,English,11915856.0
22787,tt0365929,Whiteout,11 Sep 2009,2009,"Action, Crime, Mystery",5.5,"Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short",,"USA, Canada, France, Turkey","English, Russian",10300000.0
24684,tt1174732,An Education,05 Feb 2010,2009,Drama,7.3,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",Nominated for 3 Oscars. Another 35 wins & 89 nominations.,"UK, USA","English, French",12512069.0
77246,tt0164013,David and Lisa,01 Nov 1998,1998,"Drama, Romance",6.9,"Sidney Poitier, Lukas Haas, Brittany Murphy, Debi Mazar",Nominated for 1 Primetime Emmy. Another 1 nomination.,USA,English,
26763,tt1333634,Burma VJ: Reporting from a Closed Country,09 Jan 2009,2008,"Documentary, History, News",8.0,"George W. Bush, Ko Muang, Aung San Suu Kyi",Nominated for 1 Oscar. Another 16 wins & 10 nominations.,"Denmark, Sweden, Norway, UK, USA, Germany, Netherlands, Israel, Spain, Belgium, Canada","Burmese, English",50436.0
19899,tt1078940,Couples Retreat,09 Oct 2009,2009,Comedy,5.5,"Vince Vaughn, Jason Bateman, Faizon Love, Jon Favreau",1 win & 4 nominations.,USA,"English, Ukrainian",109176215.0
23706,tt0881891,All About Steve,04 Sep 2009,2009,"Comedy, Romance",4.8,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong",2 wins & 3 nominations.,USA,"English, Spanish, French, American Sign Language",33806061.0
23966,tt0896534,Deadgirl,20 Apr 2013,2008,"Comedy, Horror",5.7,"Shiloh Fernandez, Noah Segan, Candice King, Eric Podnar",2 wins & 1 nomination.,USA,English,
33857,tt1499213,Bye-Bye Bin Laden,28 Mar 2009,2009,"Animation, Comedy",4.3,"Todd Banhazl, Carolyn Beach, Chloe Bronzan, Gerry Doot",,USA,English,
70569,tt1276996,The Windmill Movie,17 Jun 2009,2008,Documentary,6.4,"Wallace Shawn, Bob Balaban, Susan Meiselas, Richard P. Rogers",1 nomination.,USA,English,27390.0
21910,tt0902290,I Sell the Dead,16 Jan 2009,2008,"Comedy, Horror",6.1,"Dominic Monaghan, Larry Fessenden, Angus Scrimm, Ron Perlman",1 win & 4 nominations.,USA,English,7066.0
16523,tt0386117,Where the Wild Things Are,16 Oct 2009,2009,"Adventure, Drama, Family",6.8,"Max Records, Pepita Emmerichs, Max Pfeifer, Madeleine Greaves",Nominated for 1 Golden Globe. Another 7 wins & 48 nominations.,"Germany, Australia, USA",English,77222184.0
29124,tt0780524,Get Thrashed: The Story of Thrash Metal,11 Mar 2007,2006,"Documentary, History, Music",7.9,"Death Angel, Tom Angelripper, Phil Anselmo, Tom Araya",,USA,English,
3513,tt0126388,Legionnaire,03 Dec 1998,1998,"Action, Adventure, Drama",5.4,"Jean-Claude Van Damme, Adewale Akinnuoye-Agbaje, Steven Berkoff, Nicholas Farrell",1 nomination.,USA,English,
19837,tt1326194,Beer Wars,16 Apr 2009,2009,Documentary,6.9,"Norman Adami, Anat Baron, Roberta Baskin, Jeff Becker",,USA,English,
25132,tt1100119,Shorts,21 Aug 2009,2009,"Comedy, Family, Fantasy",4.8,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon",1 win & 1 nomination.,"USA, United Arab Emirates",English,20875468.0
12572,tt0808399,"New York, I Love You",16 Oct 2009,2008,"Comedy, Drama, Romance",6.3,"Hayden Christensen, Andy Garcia, Rachel Bilson, Natalie Portman",1 nomination.,USA,"English, French, Cantonese, Gujarati, Yiddish",1600000.0
22803,tt1197624,Law Abiding Citizen,16 Oct 2009,2009,"Crime, Drama, Thriller",7.4,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill",3 wins & 5 nominations.,USA,English,73343413.0
180576,tt0105256,Rich in Love,05 Mar 1993,1992,Drama,6.3,"Albert Finney, Jill Clayburgh, Kathryn Erbe, Kyle MacLachlan",,USA,English,2149735.0
8915,tt1129445,Amelia,23 Oct 2009,2009,"Adventure, Biography, Drama",5.8,"Hilary Swank, Richard Gere, Ewan McGregor, Christopher Eccleston",3 wins & 4 nominations.,"USA, Canada",English,14195118.0
19904,tt0814335,The Stepfather,16 Oct 2009,2009,"Crime, Thriller",5.6,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard",2 nominations.,USA,"English, German",29062561.0
19918,tt1186370,Spread,08 Jul 2009,2009,"Comedy, Drama, Romance",5.9,"Ashton Kutcher, Anne Heche, Margarita Levieva, Sebastian Stan",,USA,English,122948.0
24056,tt0471041,The Tournament,25 Jul 2010,2009,"Action, Thriller",6.1,"Robert Carlyle, Kelly Hu, Ian Somerhalder, Liam Cunningham",,"UK, USA",English,
8926,tt1224366,Afterschool,01 Oct 2008,2008,"Drama, Mystery",6.1,"Ezra Miller, Jeremy Allen White, Emory Cohen, Michael Stuhlbarg",1 win & 9 nominations.,USA,English,2606.0
16398,tt1353997,Dragonquest,31 Mar 2009,2009,"Action, Adventure, Fantasy",3.1,"Marc Singer, Brian Thompson, Jason Connery, Daniel Bonjour",,USA,English,
22947,tt1193138,Up in the Air,23 Dec 2009,2009,"Drama, Romance",7.4,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",Nominated for 6 Oscars. Another 76 wins & 151 nominations.,USA,English,83775048.0
141640,tt0238768,David Copperfield,10 Dec 2000,2000,Drama,7.3,"Michael Richards, Eileen Atkins, Anthony Andrews, Frank McCusker",Nominated for 1 Primetime Emmy. Another 1 nomination.,"Ireland, USA",English,
168607,tt0455940,EXPO: Magic of the White City,13 Sep 2005,2005,"Documentary, History",7.3,"Claire Litton, Gene Wilder",,USA,English,
13558,tt0358500,H.H. Holmes: America's First Serial Killer,26 Oct 2004,2004,"Documentary, Crime, History",6.4,"Tony Jay, Harold Schechter, Thomas Cronin, Marian Caporusso",1 win.,USA,English,
34631,tt0791268,You're Gonna Miss Me,15 Mar 2005,2005,"Documentary, Music",7.6,"Byron Coley, 13th Floor Elevators, Evelyn Erickson, Roky Erickson",1 nomination.,USA,English,1340.0
53985,tt1482967,Monsters vs Aliens: Mutant Pumpkins from Outer Space,28 Oct 2009,2009,"Animation, Short, Comedy",6.5,"Reese Witherspoon, Seth Rogen, Hugh Laurie, Will Arnett",1 win & 1 nomination.,USA,English,
65403,tt0100879,Vital Signs,13 Apr 1990,1990,Drama,5.4,"Adrian Pasdar, Diane Lane, Jack Gwaltney, Laura San Giacomo",,USA,English,1224605.0
22804,tt1233227,Saw VI,23 Oct 2009,2009,"Horror, Mystery",6.0,"Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell",2 nominations.,"Canada, USA, UK, Australia",English,27669413.0
13576,tt1477715,This Is It,28 Oct 2009,2009,"Documentary, Music",7.3,"Michael Jackson, Alex Al, Alexandra Apjarova, Nick Bass",7 wins & 9 nominations.,USA,English,71844424.0
108021,tt0106661,A Dangerous Woman,03 Dec 1993,1993,"Drama, Romance",5.9,"Laurie Metcalf, Debra Winger, John Terry, Barbara Hershey",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,USA,English,1497222.0
24418,tt0450405,Cirque du Freak: The Vampire's Assistant,23 Oct 2009,2009,"Action, Adventure, Fantasy",5.9,"John C. Reilly, Josh Hutcherson, Chris Massoglia, Jessica Carlson",1 win.,USA,English,13838130.0
22821,tt1300851,The Boondock Saints II: All Saints Day,11 Dec 2009,2009,"Action, Crime, Thriller",6.3,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.",,USA,"English, Italian, Spanish",10150172.0
22800,tt1213585,Good Hair,23 Oct 2009,2009,"Documentary, Comedy",6.9,"Tanya Crumel, Kevin Kirk, Jason Griggers, Maya Angelou",5 wins & 8 nominations.,USA,English,4061847.0
24804,tt1190536,Black Dynamite,13 Jan 2010,2009,"Action, Comedy",7.4,"Phyllis Applegate, Obba Babatundé, William Bassett, Troy Lindsey Brown",1 win & 4 nominations.,USA,English,131862.0
29150,tt1228953,Big Fan,18 Jan 2009,2009,"Comedy, Crime, Drama",6.7,"Patton Oswalt, Kevin Corrigan, Michael Rapaport, Marcia Jean Kurtz",1 win & 5 nominations.,USA,English,105339.0
38065,tt0492754,Salvage,19 Jan 2006,2006,"Horror, Mystery, Thriller",5.5,"Lauren Currie Lewis, Chris Ferry, Cody Darbe, Maureen Olander",,USA,English,
16577,tt0375568,Astro Boy,23 Oct 2009,2009,"Animation, Action, Comedy",6.3,"Charlize Theron, Freddie Highmore, Ryan Stiles, Eugene Levy",4 nominations.,"Hong Kong, USA, Japan",English,19548064.0
22820,tt1161418,Gentlemen Broncos,27 May 2010,2009,"Adventure, Comedy, Sci-Fi",6.2,"Michael Angarano, John Baker, Robin Ballard, Steve Berg",1 nomination.,USA,English,113155.0
10315,tt0432283,Fantastic Mr. Fox,25 Nov 2009,2009,"Animation, Adventure, Comedy",7.8,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",Nominated for 2 Oscars. Another 30 wins & 59 nominations.,USA,"English, French",21000000.0
36278,tt0114697,Top Dog,28 Apr 1995,1995,"Action, Comedy, Crime",4.1,"Chuck Norris, Michele Lamar Richards, Erik von Detten, Carmine Caridi",,USA,English,5093707.0
54648,tt0114108,The Pebble and the Penguin,12 Apr 1995,1995,"Animation, Adventure, Comedy",5.6,"Martin Short, Annie Golden, Jim Belushi, Tim Curry",1 nomination.,"Ireland, USA",English,3983912.0
32834,tt0196106,MVP: Most Valuable Primate,20 Oct 2000,2000,"Comedy, Family, Sport",3.8,"Bernie, Louie, Mac, Russell Ferrier",1 win & 2 nominations.,"Canada, USA",English,1246237.0
14834,tt0795438,Not Easily Broken,09 Jan 2009,2009,"Drama, Romance",6.1,"Morris Chestnut, Taraji P. Henson, Maeve Quinlan, Kevin Hart",1 win & 2 nominations.,USA,English,10572742.0
53263,tt0188160,Price of Glory,31 Mar 2000,2000,"Drama, Sport",6.4,"Jimmy Smits, Maria del Mar, Jon Seda, Clifton Collins Jr.",1 win & 2 nominations.,USA,English,3434515.0
82040,tt0345672,Most,25 Jan 2003,2003,"Short, Drama",8.0,"Vladimír Javorský, Linda Rybová, Ladislav Ondrej, Ester Geislerová",Nominated for 1 Oscar. Another 3 wins.,"USA, Czech Republic","English, Czech",
17979,tt1067106,A Christmas Carol,06 Nov 2009,2009,"Animation, Drama, Family",6.8,"Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan",3 wins & 4 nominations.,USA,English,137816456.0
105077,tt1286130,Battlestar Galactica: The Plan,27 Oct 2009,2009,"Action, Adventure, Drama",7.0,"Edward James Olmos, Dean Stockwell, Michael Trucco, Grace Park",1 nomination.,USA,English,
4475,tt1134629,The Private Lives of Pippa Lee,10 Jul 2009,2009,"Comedy, Drama, Romance",6.4,"Robin Wright, Mike Binder, Alan Arkin, Winona Ryder",1 win & 4 nominations.,USA,English,
0,tt1517595,An Introduction to Physics,13 Sep 2009,2009,"Short, Adventure, Comedy",,"Caleb Foss, Chris Frahme, Chelsea Martin, Shane Sheehy",,USA,English,
52048,tt0930071,Last Stop for Paul,01 Mar 2008,2006,Comedy,6.4,"Neil Mandt, Marc Carter, Gregory Poppen, Eric Wing",15 wins.,USA,English,
19851,tt0758751,Grey Gardens,18 Apr 2009,2009,"Biography, Drama",7.5,"Drew Barrymore, Jessica Lange, Jeanne Tripplehorn, Ken Howard",Won 2 Golden Globes. Another 31 wins & 30 nominations.,USA,English,
14161,tt1190080,2012,13 Nov 2009,2009,"Action, Adventure, Sci-Fi",5.8,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton",5 wins & 20 nominations.,USA,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian",166112167.0
22825,tt0362478,The Box,06 Nov 2009,2009,"Drama, Fantasy, Mystery",5.6,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",6 nominations.,USA,English,114882598.0
70805,tt0120244,Sunday,22 Aug 1997,1997,"Drama, Romance",7.0,"Arnold Barkus, Jared Harris, Bahman Soltani, Willis Burks II",7 wins & 2 nominations.,USA,English,6100000.0
22824,tt1220198,The Fourth Kind,06 Nov 2009,2009,"Mystery, Sci-Fi, Thriller",5.9,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",1 nomination.,"USA, UK","English, Aboriginal",25500000.0
25793,tt0929632,Precious,20 Nov 2009,2009,Drama,7.3,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey",Won 2 Oscars. Another 110 wins & 96 nominations.,USA,"English, Italian",47536959.0
11699,tt1095217,Bad Lieutenant: Port of Call New Orleans,11 Dec 2009,2009,"Crime, Drama",6.7,"Nicolas Cage, Eva Mendes, Val Kilmer, Xzibit",3 wins & 9 nominations.,USA,"English, Spanish",1616556.0
18239,tt1259571,The Twilight Saga: New Moon,20 Nov 2009,2009,"Adventure, Drama, Fantasy",4.6,"Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke",18 wins & 23 nominations.,USA,"English, Italian",296593070.0
17774,tt0298296,Derailed,05 Nov 2002,2002,"Action, Thriller",3.9,"Jean-Claude Van Damme, Tomas Arana, Laura Harring, Susan Gibney",,"Aruba, USA","English, German",
28089,tt0790712,The Messenger,04 Dec 2009,2009,"Drama, Romance, War",7.2,"Ben Foster, Jena Malone, Eamonn Walker, Woody Harrelson",Nominated for 2 Oscars. Another 16 wins & 44 nominations.,USA,"English, Spanish",1006655.0
14859,tt0435679,Keith,13 Sep 2008,2008,"Drama, Romance",7.5,"Elisabeth Harnois, Jesse McCartney, Margo Harshman, Ignacio Serricchio",,USA,English,
22832,tt1186367,Ninja Assassin,25 Nov 2009,2009,"Action, Crime, Thriller",6.4,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim",,"USA, Germany",English,38105077.0
73501,tt0834941,A Plumm Summer,14 Oct 2007,2007,"Adventure, Family",6.1,"Jeff Daniels, William Baldwin, Henry Winkler, Lisa Guerrero",4 wins.,USA,English,53752.0
9924,tt0462329,The Hard Corps,21 Nov 2006,2006,"Action, Thriller",5.3,"Jean-Claude Van Damme, Razaaq Adoti, Vivica A. Fox, Peter Bryant",,"USA, UK, Germany",English,
20411,tt0783598,Until Death,20 Jun 2007,2007,"Action, Crime, Drama",6.0,"Jean-Claude Van Damme, Selina Giles, Mark Dymond, William Ash",,"UK, Bulgaria, Germany, USA",English,
6058,tt0120786,The Patriot,10 Jul 1998,1998,"Action, Thriller",4.1,"Steven Seagal, Gailard Sartain, L.Q. Jones, Silas Weir Mitchell",,USA,English,
31002,tt0196158,Ticker,23 Jun 2001,2001,"Action, Crime, Thriller",3.5,"Tom Sizemore, Dennis Hopper, Steven Seagal, Jaime Pressly",1 win.,USA,English,
34003,tt1543920,Turtles Forever,21 Nov 2009,2009,"Animation, Action, Adventure",7.9,"Michael Sinterniklaas, Wayne Grayson, Sam Riegel, Gregory Abbey",,USA,English,
25472,tt1526300,Merry Madagascar,17 Nov 2009,2009,"Animation, Short, Adventure",6.8,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",1 win & 5 nominations.,USA,English,
7445,tt0765010,Brothers,04 Dec 2009,2009,"Drama, Thriller, War",7.1,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard",Nominated for 2 Golden Globes. Another 3 wins & 13 nominations.,USA,English,28501651.0
27258,tt1267319,Home Movie,08 Dec 2009,2008,"Drama, Horror, Thriller",5.8,"Adrian Pasdar, Cady McClain, Amber Joy Williams, Austin Williams",1 win & 1 nomination.,USA,English,
20764,tt0804529,Sleep Dealer,10 Dec 2008,2008,"Drama, Romance, Sci-Fi",5.9,"Luis Fernando Peña, Metztli Adamina, José Concepción Macías, Tenoch Huerta",5 wins & 7 nominations.,"USA, Mexico","Spanish, English",35050.0
25467,tt1310569,Before I Self Destruct,16 Nov 2009,2009,"Action, Crime, Drama",4.9,"50 Cent, Clifton Powell, Elijah Williams, Sasha Del Valle",,USA,English,
161094,tt0803005,Hoop Reality,01 Nov 2007,2007,Documentary,5.6,"Arthur Agee, Patrick Beverley, Lamont Bryant",,USA,English,
22881,tt0878804,The Blind Side,20 Nov 2009,2009,"Biography, Drama, Sport",7.7,"Sandra Bullock, Tim McGraw, Quinton Aaron, Jae Head",Won 1 Oscar. Another 7 wins & 30 nominations.,USA,English,255900000.0
19116,tt0804443,Asylum,15 Jul 2008,2008,"Horror, Sci-Fi, Thriller",4.1,"Sarah Roemer, Jake Muxworthy, Mark Rolston, Travis Van Winkle",,USA,English,
15400,tt0238414,Mickey's Once Upon a Christmas,09 Nov 1999,1999,"Animation, Comedy, Family",7.2,"Kelsey Grammer, Wayne Allwine, Russi Taylor, Tony Anselmo",2 nominations.,USA,English,
22640,tt1247692,Shrink,06 Aug 2009,2009,"Comedy, Drama",6.7,"Kevin Spacey, Joe Nunez, Mark Webber, Keke Palmer",2 nominations.,USA,English,93250.0
22949,tt0976238,Old Dogs,25 Nov 2009,2009,"Comedy, Family",5.4,"John Travolta, Robin Williams, Kelly Preston, Conner Rayburn",5 nominations.,USA,"English, Ukrainian",49474048.0
36272,tt0377100,Out of Reach,05 Nov 2004,2004,"Action, Crime, Drama",3.9,"Steven Seagal, Ida Nowakowska, Agnieszka Wagner, Matt Schulze",,"USA, Poland",English,
16866,tt0762125,Planet 51,20 Nov 2009,2009,"Animation, Adventure, Comedy",6.1,"Dwayne Johnson, Jessica Biel, Justin Long, Gary Oldman",3 wins & 4 nominations.,"Spain, UK, USA","English, Spanish",42194060.0
12404,tt1175506,Me and Orson Welles,18 Dec 2009,2008,Drama,6.8,"Christian McKay, Zac Efron, Zoe Kazan, Megan Maczko",Nominated for 1 BAFTA Film Award. Another 5 wins & 25 nominations.,"UK, USA, Isle Of Man",English,1070524.0
23951,tt1241325,Objectified,22 May 2009,2009,Documentary,7.1,"Paola Antonelli, Chris Bangle, Andrew Blauvelt, Erwan Bouroullec",,USA,"English, French, Dutch, Japanese",8668.0
30238,tt0358456,Earthlings,24 Sep 2005,2005,Documentary,8.7,Joaquin Phoenix,,USA,English,
