TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE
17654,tt1136608,District 9,2009,"Action, Sci-Fi, Thriller",8.0,14 Aug 2009,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike",Nominated for 4 Oscars. Another 26 wins & 104 nominations.,"South Africa, USA, New Zealand, Canada","English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho"
24803,tt1135503,Julie & Julia,2009,"Biography, Drama, Romance",7.0,07 Aug 2009,"Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina",Nominated for 1 Oscar. Another 24 wins & 46 nominations.,USA,"English, French"
17335,tt1198138,Obsessed,2009,"Drama, Romance, Thriller",4.9,24 Apr 2009,"Idris Elba, Beyoncé Knowles, Ali Larter, Jerry O'Connell",4 wins & 8 nominations.,USA,English
13836,tt1075417,Race to Witch Mountain,2009,"Action, Adventure, Family",5.7,13 Mar 2009,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino",1 nomination.,USA,English
18126,tt1114677,Hannah Montana: The Movie,2009,"Comedy, Drama, Family",4.2,10 Apr 2009,"Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles",6 wins & 10 nominations.,USA,English
14869,tt1046173,G.I. Joe: The Rise of Cobra,2009,"Action, Adventure, Sci-Fi",5.8,07 Aug 2009,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt",3 wins & 17 nominations.,"USA, Czech Republic","English, French, Scottish Gaelic"
30250,tt1127877,Cold Souls,2009,"Comedy, Drama",6.5,05 May 2010,"Paul Giamatti, Armand Schultz, Michael Tucker, Dina Korzun",4 wins & 9 nominations.,"USA, France","English, Russian"
17134,tt1160368,12 Rounds,2009,"Action, Crime, Thriller",5.6,27 Mar 2009,"John Cena, Aidan Gillen, Ashley Scott, Steve Harris",,USA,English
20777,tt1119191,The Killing Room,2009,"Mystery, Thriller",5.7,14 Nov 2009,"Nick Cannon, Clea DuVall, Timothy Hutton, Chloë Sevigny",2 nominations.,USA,English
54982,tt0172348,Introducing Dorothy Dandridge,1999,"Biography, Drama, Music",7.1,21 Aug 1999,"Halle Berry, Brent Spiner, Klaus Maria Brandauer, Obba Babatundé",Won 1 Golden Globe. Another 21 wins & 27 nominations.,USA,English
31067,tt0235376,Fail Safe,2000,"Drama, Thriller",7.3,09 Apr 2000,"Walter Cronkite, Richard Dreyfuss, Noah Wyle, Brian Dennehy",Nominated for 1 Golden Globe. Another 3 wins & 10 nominations.,USA,English
97252,tt0294805,Okie Noodling,2001,Documentary,7.3,10 Mar 2001,,,USA,English
11115,tt0848281,The Deal,2008,"Comedy, Romance",5.7,20 Nov 2008,"William H. Macy, Meg Ryan, LL Cool J, Elliott Gould",,"Canada, USA, South Africa","English, Hebrew, Czech"
22795,tt0104118,Doing Time on Maple Drive,1992,Drama,7.1,16 Mar 1992,"James Sikking, Bibi Besch, William McNamara, Jayne Brook",Nominated for 3 Primetime Emmys. Another 1 win.,USA,English
21878,tt1111918,La Linea - The Line,2009,"Action, Crime, Drama",5.3,22 Dec 2011,"Ray Liotta, Andy Garcia, Esai Morales, Armand Assante",,"Mexico, USA","Spanish, English, French"
18585,tt0806165,The Ramen Girl,2008,"Comedy, Drama, Romance",6.3,23 Oct 2008,"Brittany Murphy, Toshiyuki Nishida, Soji Arai, Kimiko Yo",,"USA, Japan","Japanese, English"
19905,tt1092633,"The Goods: Live Hard, Sell Hard",2009,Comedy,5.8,14 Aug 2009,"Jeremy Piven, Ving Rhames, James Brolin, David Koechner",,USA,English
22051,tt1185836,Adam,2009,"Drama, Romance",7.2,28 Aug 2009,"Hugh Dancy, Rose Byrne, Peter Gallagher, Amy Irving",2 wins & 2 nominations.,USA,English
16634,tt1122836,Alien Trespass,2009,"Comedy, Horror, Sci-Fi",5.7,01 Jan 2009,"Eric McCormack, Jenni Baird, Dan Lauria, Robert Patrick",7 nominations.,"USA, Canada",English
56264,tt0112869,Dillinger and Capone,1995,"Action, Crime, Drama",5.3,20 Jun 1995,"Martin Sheen, F. Murray Abraham, Stephen Davies, Catherine Hicks",,USA,English
14940,tt1176251,Gigantic,2008,"Comedy, Drama, Romance",6.1,19 Jun 2009,"Paul Dano, Zooey Deschanel, John Goodman, Edward Asner",1 win & 1 nomination.,USA,"English, French"
24420,tt0452694,The Time Traveler's Wife,2009,"Drama, Fantasy, Romance",7.1,14 Aug 2009,"Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana",1 win & 5 nominations.,USA,English
13797,tt1104835,Feast II: Sloppy Seconds,2008,"Action, Comedy, Horror",5.2,07 Oct 2008,"Jenny Wade, Martin Klebba, Clu Gulager, Diane Ayala Goldner",1 nomination.,USA,"English, Spanish"
19556,tt1151922,Miss March,2009,"Comedy, Romance",5.0,13 Mar 2009,"Zach Cregger, Trevor Moore, Raquel Alessi, Molly Stanton",2 nominations.,USA,"English, Portuguese"
23367,tt0976222,Bandslam,2009,"Comedy, Drama, Family",6.4,14 Aug 2009,"Aly Michalka, Vanessa Hudgens, Gaelan Connell, Scott Porter",,USA,English
45852,tt1286800,Harvard Beats Yale 29-29,2008,"Documentary, Biography, Sport",7.2,19 Nov 2008,"Don Gillis, Bruce Freeman, Ted Skowronski, Ted Livingston",,USA,English
24999,tt0493420,The Great Happiness Space: Tale of an Osaka Love Thief,2006,Documentary,7.9,22 Jan 2006,,1 win & 3 nominations.,USA,"Japanese, English"
16710,tt1047494,Meet the Browns,2008,"Comedy, Drama, Romance",4.1,21 Mar 2008,"Tyler Perry, David Mann, Tamela J. Mann, Angela Bassett",3 nominations.,USA,English
19840,tt1032815,"I Love You, Beth Cooper",2009,"Comedy, Romance",5.3,10 Jul 2009,"Hayden Panettiere, Paul Rust, Jack Carpenter, Lauren London",1 win & 1 nomination.,"Canada, USA",English
25183,tt1331064,Paper Heart,2009,"Comedy, Drama, Romance",6.0,28 Aug 2009,"Charlyne Yi, Michael Cera, Jake Johnson, Gill Summers",1 win & 3 nominations.,USA,English
14745,tt1045655,The Haunting of Molly Hartley,2008,"Drama, Horror, Thriller",3.9,31 Oct 2008,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward",1 nomination.,USA,English
19585,tt0436339,G-Force,2009,"Animation, Action, Adventure",5.1,24 Jul 2009,"Bill Nighy, Will Arnett, Zach Galifianakis, Kelli Garner",1 win & 1 nomination.,USA,English
41682,tt0103962,Christopher Columbus: The Discovery,1992,"Adventure, Biography, Drama",4.4,21 Aug 1992,"Marlon Brando, Tom Selleck, Georges Corraface, Rachel Ward",2 wins & 6 nominations.,"UK, USA, Spain",English
17336,tt1082601,Fighting,2009,"Action, Drama, Sport",5.6,24 Apr 2009,"Channing Tatum, Terrence Howard, Zulay Henao, Michael Rivera",1 nomination.,USA,"English, Russian"
11928,tt0964185,Tetro,2009,Drama,6.9,26 Jun 2009,"Vincent Gallo, Alden Ehrenreich, Maribel Verdú, Silvia Pérez",1 win & 3 nominations.,"USA, Argentina, Spain, Italy","English, Spanish, French"
30319,tt0756703,Feel the Noise,2007,"Drama, Music",2.8,05 Oct 2007,"Rosa Arredondo, Luis Cruz, Melonie Diaz, Charles Duckworth",,USA,"English, Spanish"
85097,tt1186238,The Matador,2008,Documentary,6.9,10 Mar 2008,David Fandila,1 win & 1 nomination.,"USA, Spain","Spanish, English"
164741,tt0228528,Little Richard,2000,"Biography, Drama, Music",6.7,20 Feb 2000,"Leon, Jenifer Lewis, Carl Lumbly, Tamala Jones",Nominated for 1 Primetime Emmy. Another 2 nominations.,USA,English
12839,tt0481273,The Curiosity of Chance,2006,Comedy,6.8,21 Oct 2006,"Tad Hilgenbrink, Brett Chukerman, Aldevina Da Silva, Pieter Van Nieuwenhuyze",2 wins & 1 nomination.,"Belgium, USA",English
15775,tt0332136,If Only,2004,"Comedy, Drama, Fantasy",7.2,15 Jul 2004,"Jennifer Love Hewitt, Paul Nicholls, Tom Wilkinson, Diana Hardcastle",,"USA, UK",English
18032,tt0396707,The Secret of Moonacre,2008,"Adventure, Family, Fantasy",6.2,06 Feb 2009,"Dakota Blue Richards, Juliet Stevenson, Tim Curry, Tamás Tóth",,"Hungary, UK, France, Australia, USA, New Zealand",English
92011,tt0118645,Assault on Devil's Island,1997,"Action, Adventure, Thriller",3.7,28 Oct 1997,"Hulk Hogan, Carl Weathers, Shannon Tweed, Martin Kove",,"USA, Canada",English
49835,tt0847474,Cinematographer Style,2006,Documentary,7.2,25 Jun 2006,"Remi Adefarasin, Russ T. Alsobrook, Howard A. Anderson III, Howard A. Anderson",,USA,English
18759,tt1185837,The Cell 2,2009,"Horror, Sci-Fi, Thriller",2.9,16 Jun 2009,"Tessie Santiago, Chris Bruno, Frank Whaley, Bart Johnson",,USA,English
106028,tt0469979,Summer School,2006,Horror,5.1,05 Oct 2006,"Simon Wallace, Amy Cocchiarella, Tony D. Czech, Lance Hendrickson",1 win.,USA,English
33314,tt1320347,Midnight Bayou,2009,"Drama, Mystery, Romance",6.0,28 Mar 2009,"Jerry O'Connell, Lauren Stamile, Isabella Hofmann, Alan Ritchson",,USA,English
21657,tt1363127,Northern Lights,2009,"Drama, Mystery, Romance",5.9,21 Mar 2009,"LeAnn Rimes, Eddie Cibrian, Greg Lawson, Rosanna Arquette",,"USA, Canada",English
22492,tt1229360,It Might Get Loud,2008,"Documentary, Music",7.7,27 Aug 2009,"Jimmy Page, The Edge, Jack White, Link Wray",6 nominations.,USA,English
17153,tt0790590,Botched,2007,"Comedy, Horror",5.8,18 Apr 2008,"David Heap, Alan Smyth, Stephen Dorff, Sean Pertwee",2 wins.,"Germany, Ireland, UK, USA","English, Russian"
21236,tt0464096,Lonely Street,2008,"Comedy, Mystery, Thriller",5.2,14 Sep 2008,"Jay Mohr, Robert Patrick, Joe Mantegna, Mike Starr",,USA,English
35059,tt1359554,High Noon,2009,Thriller,6.0,04 Apr 2009,"Emilie de Ravin, Ivan Sergei, Brian Markinson, Ty Olsson",,"USA, Canada, Germany",English
15641,tt1204979,Vacancy 2: The First Cut,2008,"Horror, Thriller",5.0,20 Jan 2009,"Agnes Bruckner, David Moscow, Scott Anderson, Arjay Smith",,USA,English
43303,tt1343115,Tribute,2009,"Drama, Mystery, Romance",5.7,11 Apr 2009,"Brittany Murphy, Jason Lewis, Christian Oliver, Diana Scarwid",,USA,English
25704,tt1142433,Post Grad,2009,"Comedy, Romance",5.3,21 Aug 2009,"Alexis Bledel, Zach Gilford, Michael Keaton, Jane Lynch",,USA,English
21371,tt1095442,Goodbye Solo,2008,Drama,7.4,26 Aug 2009,"Souleymane Sy Savane, Red West, Diana Franco Galindo, Lane 'Roc' Williams",4 wins & 7 nominations.,USA,"English, French, Wolof, Spanish"
23049,tt0865559,My Life in Ruins,2009,"Comedy, Romance",5.9,05 Jun 2009,"Nia Vardalos, Richard Dreyfuss, Alexis Georgoulis, Alistair McGowan",1 nomination.,"USA, Spain","English, Greek"
43734,tt1196112,Witch Hunt,2008,"Documentary, Crime",7.5,02 Nov 2008,"Jack Cummings, Jackie Cummings, Allen Grafton, Ed Jagels",1 win.,USA,English
41496,tt0808232,A Dog Year,2009,"Comedy, Drama",6.1,03 Sep 2009,"Jeff Bridges, Lauren Ambrose, Lois Smith, Domhnall Gleeson",,USA,English
26320,tt1127896,Taking Woodstock,2009,"Comedy, Drama, Music",6.7,28 Aug 2009,"Henry Goodman, Edward Hibbert, Imelda Staunton, Demetri Martin",8 nominations.,USA,English
41127,tt0117201,Norma Jean & Marilyn,1996,"Biography, Drama",6.1,18 May 1996,"Ashley Judd, Mira Sorvino, Josh Charles, Ron Rifkin",Nominated for 2 Golden Globes. Another 5 nominations.,"UK, USA",English
35203,tt0116607,If These Walls Could Talk,1996,"Drama, Thriller",7.1,13 Oct 1996,"Demi Moore, Shirley Knight, Catherine Keener, Jason London",Nominated for 3 Golden Globes. Another 3 wins & 12 nominations.,USA,English
24150,tt1311067,Halloween II,2009,Horror,4.9,28 Aug 2009,"Sheri Moon Zombie, Chase Wright Vanek, Scout Taylor-Compton, Brad Dourif",1 nomination.,USA,English
35044,tt0113131,Full Body Massage,1995,Drama,5.6,05 Nov 1995,"Mimi Rogers, Bryan Brown, Christopher Burgard, Elizabeth Barondes",,USA,English
12244,tt0472033,9,2009,"Animation, Action, Adventure",7.1,09 Sep 2009,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",8 nominations.,USA,English
15809,tt1300853,Green Street Hooligans 2,2009,"Crime, Drama, Sport",4.8,28 Jul 2010,"John Bariamis, Nicola Bertram, Matt Candito, Lonnie Cayetano",,USA,English
29914,tt0466943,Randy and the Mob,2007,"Comedy, Crime",6.1,13 Oct 2007,"Ray McKinnon, Walton Goggins, Lisa Blount, Tim DeKay",3 wins.,USA,English
17445,tt1384590,Green Lantern: First Flight,2009,"Animation, Action, Adventure",7.2,28 Jul 2009,"Christopher Meloni, Victor Garber, Tricia Helfer, Michael Madsen",1 nomination.,USA,"English, Spanish"
23736,tt1202222,Lies & Illusions,2009,"Action, Thriller",3.5,27 Aug 2009,"Christian Slater, Cuba Gooding Jr., Sarah Ann Schultz, Christa Campbell",,USA,English
20171,tt0475860,Paraiso Travel,2008,Drama,7.1,10 Jul 2009,"Louis Arcella, Angelica Blandon, Pedro Capo, Raúl Castillo",12 wins.,"Colombia, USA","Spanish, English, French"
10313,tt1234548,The Men Who Stare at Goats,2009,"Comedy, War",6.2,06 Nov 2009,"George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey",1 win & 1 nomination.,"USA, UK","English, Arabic"
20715,tt1193627,Immigrants (L.A. Dolce Vita),2008,"Animation, Comedy",5.9,30 Oct 2008,"Hank Azaria, Ahmed Ahmed, Jen Alexander, Jack Angel",,"USA, Hungary",English
22774,tt1176244,Valentino: The Last Emperor,2008,Documentary,7.2,08 May 2009,"Valentino Garavani, Giancarlo Giammetti, Nati Abascal, Giorgio Armani",2 wins & 4 nominations.,USA,"English, Italian, French"
2979,tt1230164,Return of the Ghostbusters,2007,"Action, Comedy, Fantasy",5.5,26 Oct 2007,"Tim Johnson, J. Michael Weiss, Joel Hanson, Ron Vischer",,USA,English
17618,tt1228933,Laid to Rest,2009,"Horror, Thriller",5.3,18 Mar 2009,"Bobbi Sue Luther, Kevin Gage, Lena Headey, Sean Whalen",2 nominations.,USA,English
19994,tt1131734,Jennifer's Body,2009,"Comedy, Horror",5.1,18 Sep 2009,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody",3 wins & 4 nominations.,USA,"English, Spanish"
11323,tt1130080,The Informant!,2009,"Comedy, Crime, Drama",6.5,18 Sep 2009,"Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer",Nominated for 2 Golden Globes. Another 1 win & 17 nominations.,USA,English
29134,tt1190858,Amreeka,2009,Drama,7.1,17 Jun 2009,"Nisreen Faour, Melkar Muallem, Hiam Abbass, Alia Shawkat",9 wins & 17 nominations.,"USA, United Arab Emirates, Canada, Kuwait, Jordan","English, Arabic, French"
12569,tt1225822,Extract,2009,"Comedy, Crime, Romance",6.2,04 Sep 2009,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck",,USA,English
19912,tt1144884,The Final Destination,2009,"Horror, Thriller",5.2,28 Aug 2009,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb",2 wins & 1 nomination.,USA,English
18501,tt1034032,Gamer,2009,"Action, Sci-Fi, Thriller",5.8,04 Sep 2009,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",1 win.,USA,English
22794,tt0844471,Cloudy with a Chance of Meatballs,2009,"Animation, Adventure, Comedy",7.0,18 Sep 2009,"Bill Hader, Anna Faris, James Caan, Andy Samberg",Nominated for 1 Golden Globe. Another 1 win & 13 nominations.,USA,"English, French, Russian"
279606,tt0110936,Radio Inside,1994,"Drama, Romance",6.4,,"William McNamara, Elisabeth Shue, Dylan Walsh, Peewee Love",,USA,English
26367,tt1385912,I Can Do Bad All by Myself,2009,"Comedy, Drama",4.2,11 Sep 2009,"Tyler Perry, Taraji P. Henson, Adam Rodriguez, Brian White",1 win & 5 nominations.,USA,English
18570,tt1286537,"Food, Inc.",2008,Documentary,7.9,31 Jul 2009,"Eric Schlosser, Richard Lobb, Vince Edwards, Carole Morison",Nominated for 1 Oscar. Another 7 wins & 19 nominations.,USA,English
36703,tt1339268,Beeswax,2009,"Comedy, Drama",6.1,01 Mar 2009,"Tilly Hatcher, Maggie Hatcher, Alex Karpovsky, Katy O'Connor",1 nomination.,USA,English
16873,tt0858486,Battle for Terra,2007,"Animation, Action, Adventure",6.6,01 May 2009,"Chad Allen, Rosanna Arquette, Bill Birch, Brooke Bloom",4 wins & 2 nominations.,USA,English
25643,tt0899106,Love Happens,2009,"Drama, Romance",5.6,18 Sep 2009,"Aaron Eckhart, Jennifer Aniston, Dan Fogler, John Carroll Lynch",1 win.,"USA, Canada, UK",English
30685,tt0450336,Blood Creek,2009,Horror,5.4,09 Oct 2009,"Henry Cavill, Dominic Purcell, Emma Booth, Michael Fassbender",,USA,"English, German"
17455,tt0337636,Hellraiser: Deader,2005,"Horror, Mystery, Thriller",4.6,07 Jun 2005,"Kari Wuhrer, Paul Rhys, Simon Kunz, Marc Warren",1 nomination.,"USA, Romania",English
12699,tt0354623,Hellraiser: Hellworld,2005,Horror,4.2,06 Sep 2005,"Lance Henriksen, Katheryn Winnick, Christopher Jacot, Khary Payton",,"USA, Romania",English
23827,tt1179904,Paranormal Activity,2007,"Horror, Mystery, Thriller",6.3,16 Oct 2009,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong",3 wins & 11 nominations.,USA,English
14579,tt0875705,Lake City,2008,"Crime, Drama",6.0,25 Apr 2008,"Sissy Spacek, Jason Davis, Alina Phelan, Cheryl Fare",1 nomination.,USA,English
16194,tt0996966,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",2008,Documentary,7.7,28 Aug 2008,"Phillip Adams, Glory Annen, Christine Amor, Victoria Anoux",1 win & 1 nomination.,"Australia, USA",English
25112,tt1153690,Ballast,2008,Drama,7.0,19 Jan 2008,"Micheal J. Smith Sr., JimMyron Ross, Tarra Riggs, Johnny McPhail",16 wins & 21 nominations.,USA,English
20178,tt1262981,World's Greatest Dad,2009,"Comedy, Drama",6.9,24 Sep 2010,"Robin Williams, Daryl Sabara, Morgan Murphy, Naomi Glick",1 nomination.,USA,English
22074,tt1232207,Capitalism: A Love Story,2009,"Documentary, Crime, News",7.4,02 Oct 2009,"William Black, Jimmy Carter, Elijah Cummings, Baron Hill",4 wins & 12 nominations.,USA,"English, Russian, Spanish"
23128,tt1313104,The Cove,2009,"Documentary, Crime",8.5,07 Aug 2009,"Richard O'Barry, Louie Psihoyos, Hardy Jones, Michael Illiff",Won 1 Oscar. Another 39 wins & 17 nominations.,USA,"English, Japanese"
12573,tt1019452,A Serious Man,2009,"Comedy, Drama",7.0,06 Nov 2009,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick",Nominated for 2 Oscars. Another 17 wins & 70 nominations.,"USA, UK, France","English, Yiddish, Hebrew"
28053,tt1174730,City Island,2009,"Comedy, Drama, Romance",7.4,30 Apr 2010,"Andy Garcia, Julianna Margulies, Steven Strait, Emily Mortimer",3 wins & 4 nominations.,USA,English
24869,tt1071804,Ink,2009,"Action, Drama, Fantasy",7.0,23 Jan 2009,"Christopher Soren Kelly, Quinn Hunchar, Jessica Duffy, Jennifer Batter",1 win & 1 nomination.,USA,English
21398,tt1220213,Grace,2009,"Drama, Horror, Thriller",5.2,07 Nov 2009,"Jordan Ladd, Stephen Park, Gabrielle Rose, Serge Houde",2 wins & 5 nominations.,"USA, Canada",English
23127,tt0419724,The Haunted World of El Superbeasto,2009,"Animation, Action, Comedy",6.0,12 Sep 2009,"Joe Alaskey, Ken Foree, Sheri Moon Zombie, Tom Papa",,USA,English
23202,tt0862856,Trick 'r Treat,2007,"Horror, Thriller",6.8,09 Dec 2007,"Dylan Baker, Rochelle Aytes, Quinn Lord, Lauren Lee Smith",6 wins & 6 nominations.,USA,English
24001,tt0907676,The Hills Run Red,2009,"Horror, Thriller",5.5,29 Sep 2009,"Sophie Monk, Tad Hilgenbrink, William Sadler, Janet Montgomery",1 nomination.,USA,English
22798,tt1172233,Whip It,2009,"Drama, Sport",6.9,02 Oct 2009,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch",8 nominations.,USA,English
23082,tt1058017,The Invention of Lying,2009,"Comedy, Fantasy, Romance",6.4,02 Oct 2009,"Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K.",1 nomination.,USA,English
19959,tt0986263,Surrogates,2009,"Action, Sci-Fi, Thriller",6.3,25 Sep 2009,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe",,USA,English
18065,tt1097013,Next Day Air,2009,"Action, Comedy, Crime",5.9,08 May 2009,"Donald Faison, Mike Epps, Wood Harris, Omari Hardwick",,USA,"English, French"
19908,tt1156398,Zombieland,2009,"Adventure, Comedy, Horror",7.7,02 Oct 2009,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin",9 wins & 28 nominations.,USA,English
28665,tt1016075,Fame,2009,"Comedy, Drama, Musical",5.0,25 Sep 2009,"Kay Panabaker, Walter Perez, Naturi Naughton, Asher Monroe",1 nomination.,USA,English
23044,tt1331025,The September Issue,2009,Documentary,7.0,25 Sep 2009,"Thakoon Panichgul, André Leon Talley, Grace Coddington, Anna Wintour",2 wins & 5 nominations.,USA,English
54191,tt0102638,Paris Trout,1991,Drama,6.5,20 Apr 1991,"Dennis Hopper, Barbara Hershey, Ed Harris, Ray McKinnon",Nominated for 5 Primetime Emmys. Another 2 wins & 2 nominations.,USA,English
18176,tt1018818,Assassination of a High School President,2008,"Comedy, Crime, Mystery",6.3,08 Apr 2010,"Mischa Barton, Reece Thompson, Bruce Willis, Michael Rapaport",,USA,English
23532,tt1038971,How to Be a Serial Killer,2008,"Comedy, Crime, Horror",5.6,15 Nov 2008,"Dameon Clarke, Matthew Gray Gubler, Laura Regan, George Wyner",2 wins.,USA,English
26688,tt1232783,Sorority Row,2009,"Horror, Mystery",5.1,11 Sep 2009,"Teri Andrez, Adam Barrie, Megan Wolfley, Robert Belushi",2 nominations.,USA,English
22787,tt0365929,Whiteout,2009,"Action, Crime, Mystery",5.5,11 Sep 2009,"Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short",,"USA, Canada, France, Turkey","English, Russian"
24684,tt1174732,An Education,2009,Drama,7.3,05 Feb 2010,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",Nominated for 3 Oscars. Another 35 wins & 89 nominations.,"UK, USA","English, French"
77246,tt0164013,David and Lisa,1998,"Drama, Romance",6.9,01 Nov 1998,"Sidney Poitier, Lukas Haas, Brittany Murphy, Debi Mazar",Nominated for 1 Primetime Emmy. Another 1 nomination.,USA,English
